not_bio_related	name	summary	url
 	extractpirs	A phase informative read (PIR) is a sequencing read that span at least 2 heterozyguous sites. In the following, we require first that the sequence data is stored in BAM files and second that the genotype data to be phased is in VCF format. We developed a small tool, extractPIRs, to extract the PIRs from BAM files that relies on the samtools API for efficiency	https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html
 	fadapa	FAstqc DAta PArser - A minimal parser to parse FastQC output data	https://github.com/fadapa/fadapa
 	fann	Fast Artificial Neural Network Library	http://leenissen.dk/fann/wp/
 	fast5	A C++ header-only library for reading Oxford Nanopore Fast5 files.	https://github.com/mateidavid/fast5
 	fasta3	The FASTA package - protein and DNA sequence similarity searching and alignment programs	http://faculty.virginia.edu/wrpearson/fasta
 	fastahack	fastahack --- *fast* FASTA file indexing, subsequence and sequence extraction	https://github.com/ekg/fastahack
 	fastaindex	FastA indexing and sequence retrival.	https://github.com/lpryszcz/FastaIndex
x	fastdtw	Dynamic Time Warping (DTW) algorithm with an O(N) time and memory complexity	https://github.com/slaypni/fastdtw
 	fastlmm	Fast GWAS	http://research.microsoft.com/en-us/um/redmond/projects/mscompbio/fastlmm/
 	fastme	a comprehensive, accurate and fast distance-based phylogeny inference program.	http://www.atgc-montpellier.fr/fastme/binaries.php
 	fastool	A simple and quick tool to read huge FastQ and FastA files (both normal and gzipped) and manipulate them.	https://github.com/fstrozzi/Fastool
 	fastq-and-furious	Fast handling of FASTQ files	https://github.com/lgautier/fastq-and-furious
 	fastq-join	"Similar to audy's stitch program, but in C, more efficient and supports some automatic benchmarking and tuning. It uses the same ""squared distance for anchored alignment"" as other tools."	https://github.com/brwnj/fastq-join
 	fastq-multx	Demultiplexes a fastq. Capable of auto-determining barcode id's based on a master set fields. Keeps multiple reads in-sync during demultiplexing. Can verify that the reads are in-sync as well, and fail if they're not.	https://github.com/brwnj/fastq-multx
 	fastq-screen	FastQ Screen allows you to screen a library of sequences in FastQ format against a set of sequence databases so you can see if the composition of the library matches with what you expect	http://www.bioinformatics.babraham.ac.uk/projects/fastq_screen/
 	fastqc	A quality control tool for high throughput sequence data.	http://www.bioinformatics.babraham.ac.uk/projects/fastqc/
 	fasttree	FastTree infers approximately-maximum-likelihood phylogenetic trees from alignments of nucleotide or protein sequences	http://www.microbesonline.org/fasttree/
 	fastuniq	FastUniq, A Fast De Novo Duplicates Removal Tool for Paired Short Reads	https://sourceforge.net/projects/fastuniq/
 	fastx_toolkit	The FASTX-Toolkit is a collection of command line tools for Short-Reads FASTA/FASTQ files preprocessing.Next-Generation sequencing machines usually produce FASTA or FASTQ files, containing multiple short-reads sequences (possibly with quality information).The main processing of such FASTA/FASTQ files is mapping (aka aligning) the sequences to reference genomes or other databases using specialized programs. Example of such mapping programs are: Blat, SHRiMP, LastZ, MAQ and many many others.However, it is sometimes more productive to preprocess the FASTA/FASTQ files before mapping the sequences to the genome - manipulating the sequences to produce better mapping results.The FASTX-Toolkit tools perform some of these preprocessing tasks.	https://github.com/agordon/fastx_toolkit
 	fcp	Homology- and composition-based classifiers for assigning a taxonomic attribution to metagenomic fragments.	https://github.com/dparks1134/FragmentClassificationPackage
 	fermi	A WGS de novo assembler based on the FMD-index for large genomes	https://github.com/lh3/fermi
 	fermi2	Fermi2 focuses on the exploration of FMD-index as a graph.	https://github.com/lh3/fermi2
 	fermikit	FermiKit is a de novo assembly based variant calling pipeline for deep Illumina resequencing data.	https://github.com/lh3/fermikit
 	fgbio	A set of tools for working with genomic and high throughput sequencing data, including UMIs	https://github.com/fulcrumgenomics/fgbio
x	ficus	Ficus provides a context manager for matplotlib figures.	https://github.com/camillescott/ficus
 	fido	A method for protein identification in MS/MS proteomics. Think of it like a protein delivery dog. You bring it the scored matches between peptides and spectra, and it fetches a list of proteins ranked by posterior probability by doing clever tricks.	https://noble.gs.washington.edu/proj/fido/
 	fiji	"Fiji is an image processing package—a ""batteries-included"" distribution of ImageJ, bundling a lot of plugins which facilitate scientific image analysis."	http://fiji.sc
x	filechunkio	FileChunkIO represents a chunk of an OS-level file containing bytes data	http://bitbucket.org/fabian/filechunkio
 	filtlong	Filtlong is a tool for filtering long reads. It can take a set of long reads and produce a smaller, better subset. It uses both read length (longer is better) and read identity (higher is better) when choosing which reads pass the filter.	https://github.com/rrwick/Filtlong
 	find_differential_primers	Scripts to aid the design of differential primers for diagnostic PCR.	https://github.com/widdowquinn/find_differential_primers
x	fisher	Fast Fisher's Exact Test	http://github.com/brentp/fishers_exact_test
 	fishtaco	FishTaco: a metagenomic computational framework, aiming to identify the taxa that are driving functional shifts in microbiomes.	http://omanor.github.io/fishtaco/
x	fitter	A tool to fit data to many distributions and best one(s)	
 	flaimapper	FlaiMapper: Detecting small ncRNA derived fragments in small RNA-Seq data	https://github.com/yhoogstrate/flaimapper/
 	flash	Merge mates from fragments that are shorter than twice the read length	https://ccb.jhu.edu/software/FLASH/
x	flask-admin	Simple and extensible admin interface framework for Flask	https://github.com/flask-admin/flask-admin/
x	flask-bootstrap	An extension that includes Bootstrap in your project, without any boilerplate code.	http://github.com/mbr/flask-bootstrap
x	flask-bower	An extension to manage and serve your javascript assets with bower	http://github.com/lobeck/flask-bower
x	flask-markdown	Small extension to make using markdown easy	http://github.com/dcolish/flask-markdown
x	flask-nav	Easily create navigation for Flask applications.	http://github.com/mbr/flask-nav
x	flask-potion	Powerful REST API framework for Flask and SQLAlchemy	http://potion.readthedocs.org/en/latest/
 	flexbar	Flexible barcode and adapter removal	https://github.com/seqan/flexbar
 	flock		https://sourceforge.net/projects/immportflock/
 	flux-simulator	Tool for modeling RNA-Seq experiments in silico	http://sammeth.net/confluence/display/SIM/Home
 	footprint	This is a pipeline to find transcription factor footprints in ATAC-seq or DNase-seq data.	https://ohlerlab.mdc-berlin.de/software/Reproducible_footprinting_139/
x	forked-path	An object oriented file path module	http://github.com/Singletoned/forked-path
 	fqtools	An efficient FASTQ manipulation suite.	https://github.com/alastair-droop/fqtools
 	fraggenescan	FragGeneScan is an application for finding (fragmented) genes in short reads.	https://sourceforge.net/projects/fraggenescan/
 	frc	Computes FRC from SAM/BAM file and not from afg files	https://github.com/vezzi/FRC_align
 	freebayes	Bayesian haplotype-based polymorphism discovery and genotyping	https://github.com/ekg/freebayes
 	fsnviz	Tool for plotting gene fusion events detected by various tools using Circos.	https://github.com/bow/fsnviz
x	ftputil	High-level FTP client library (virtual file system and more)	http://ftputil.sschwarzer.net/
 	fuma	FuMa: reporting overlap in RNA-seq detected fusion genes	https://github.com/yhoogstrate/fuma/
x	fusepy	Simple ctypes bindings for FUSE	http://github.com/terencehonles/fusepy
 	fwdpp	A C++ template library for forward-time population genetic simulation. 	https://www.github.com/molpopgen/fwdpp
 	fwdpy	Forward-time population genetic simulation in Python.	http://pypi.python.org/pypi/fwdpy
 	fwdpy11	Forward-time population genetic simulation in Python.	http://pypi.python.org/pypi/fwdpy11
 	gadem	A Genetic Algorithm Guided Formation of Spaced Dyads Coupled with an EM Algorithm for Motif Discovery	https://www.niehs.nih.gov/research/resources/software/biostatistics/gadem/index.cfm
 	galaxy-lib	Subset of Galaxy (http://galaxyproject.org/) core code base designed to be used a library.	https://github.com/galaxyproject/galaxy-lib
 	galaxy-ops	Galaxy interval operations	https://github.com/galaxyproject/gops
 	galaxy_sequence_utils	Sequence Utilities from the Galaxy project	https://github.com/galaxyproject/sequence_utils
 	gap2seq	Gap2Seq is a tool for filling gaps between contigs in genome assemblies.	https://www.cs.helsinki.fi/u/lmsalmel/Gap2Seq/
 	garnet	UNKNOWN	https://github.com/fraenkel-lab/GarNet
 	gat	Genomic Association Tester	https://github.com/AndreasHeger/gat
 	gatk	The full Genome Analysis Toolkit (GATK) framework, license restricted.	https://www.broadinstitute.org/gatk/
 	gatk-framework	The core MIT-licensed Genome Analysis Toolkit (GATK) framework, free for all uses	https://github.com/chapmanb/gatk
 	gatk4	Genome Analysis Toolkit (GATK4)	https://www.broadinstitute.org/gatk/
x	gawk	The awk utility interprets a special-purpose programming language that makes it possible to handle simple data-reformatting jobs with just a few lines of code.	https://www.gnu.org/software/gawk/
 	gb_taxonomy_tools	These are four simple utilities which perform certain manipulations and  visualization tasks on GenBank taxonomic information.	https://github.com/spond/gb_taxonomy_tools
 	gclib	Genomic C libraries by Geo Pertea	https://github.com/gpertea/gclib
x	gcs-oauth2-boto-plugin	Auth plugin allowing use the use of OAuth 2.0 credentials for Google Cloud Storage in the Boto library.	https://developers.google.com/storage/docs/gspythonlibrary
x	gdal	Geospatial Data Abstraction Library	http://gdal.org
x	gdk-pixbuf	The GdkPixbuf Structure — Information that describes an image.	https://developer.gnome.org/gdk-pixbuf/
 	gdsctools	Set of tools and pipelines to analyse GDSC data (cancerrxgene.org)	
 	gecode	Generic constraint development environment	http://www.gecode.org/
 	gemini	a lightweight db framework for disease and population genetics.	https://github.com/arq5x/gemini
 	genblasta	genBlast is a program suite, consisting of two programs: genBlastA and genBlastG. genBlastA parses local alignments, or high-scoring segment pairs (HSPs) produced by local sequence alignment programs such as BLAST and WU-BLAST and identify groups of HSPs.	http://genome.sfu.ca/genblast/download.html
 	genblastg	genBlast is a program suite, consisting of two programs: genBlastA and genBlastG. genBlastA parses local alignments, or high-scoring segment pairs (HSPs) produced by local sequence alignment programs such as BLAST and WU-BLAST and identify groups of HSPs.	http://genome.sfu.ca/genblast/download.html
 	geneimpacts	prioritize effects of variant annotations from VEP, SnpEff, et al.	https://github.com/brentp/geneimpacts
 	genepop	The Genepop population genetics package.	http://kimura.univ-montp2.fr/~rousset/Genepop.htm
 	genesplicer	GeneSplicer : A computational method for splice site prediction	http://www.cs.jhu.edu/~genomics/GeneSplicer
 	genologics	Python interface to the GenoLogics LIMS (Laboratory Information Management System) server via its REST API.	https://github.com/scilifelab/genologics
 	genomebaser	GenomeBaser manages complete (bacterial) genomes from NCBI	http://github.com/mscook/GenomeBaser
 	genomedata	tools for accessing large amounts of genomic data	http://genomedata.hoffmanlab.org/
 	genomepy	Easy install of genomes.	https://github.com/simonvh/genomepy
 	genometools	GenomeTools: Scripts and Classes For Working With Genomic Data.	https://github.com/flo-compbio/genometools
